CUSTOMER,STATE,GENDER,EDUCATION,INCOME,MONTHLY_PREMIUM_AUTO,POLICY_TYPE,VEHICLE_CLASS,TOTAL_CLAIM_AMOUNT
JO63462,California,M,Bachelor,79797,$84.00,Corporate Auto,Two-Door Car,$31.76
NJ10602,Washington,F,College,92717,$70.00,Personal Auto,Two-Door Car,$224.28
RS24501,Oregon,F,College,28919,$173.00,Personal Auto,SUV,$830.40
VT78274,Arizona,M,College,0,$68.00,Personal Auto,Four-Door Car,$480.16
SU56153,Nevada,M,Bachelor,63568,$65.00,Corporate Auto,Two-Door Car,$390.79
MN20737,Nevada,F,College,73935,$64.00,Corporate Auto,Four-Door Car,$72.07
KL43114,Arizona,F,High School or Below,0,$66.00,Corporate Auto,Two-Door Car,$316.80
YQ15567,Oregon,F,Bachelor,18846,$115.00,Personal Auto,SUV,$552.00
TR88637,Arizona,F,High School or Below,38893,$103.00,Personal Auto,SUV,$41.97
TC88986,Oregon,M,High School or Below,0,$153.00,Special Auto,SUV,"$1,027.00"
XX88577,California,M,Bachelor,84824,$196.00,Corporate Auto,SUV,$319.82
NE49052,California,F,High School or Below,20068,$86.00,Corporate Auto,Four-Door Car,$411.01
KX17826,Oregon,M,Doctor,0,$125.00,Corporate Auto,SUV,$600.00
CC91503,Arizona,F,High School or Below,0,$135.00,Personal Auto,Sports Car,$648.00
WH32183,California,M,Bachelor,97245,$70.00,Personal Auto,Four-Door Car,$4.11
ES90681,California,F,College,51808,$61.00,Personal Auto,Four-Door Car,$351.15
DW96592,California,M,Bachelor,71391,$67.00,Personal Auto,Four-Door Car,$284.00
MT23134,Oregon,M,High School or Below,0,$73.00,Personal Auto,Two-Door Car,$496.47
BM69081,Arizona,M,Bachelor,0,$100.00,Personal Auto,SUV,$925.14
MB90871,Oregon,F,College,23496,$77.00,Special Auto,Four-Door Car,$13.16
GT62080,Washington,M,High School or Below,55561,$63.00,Personal Auto,Four-Door Car,$227.87
QL77686,Nevada,F,College,23986,$119.00,Corporate Auto,SUV,$463.34
ON77827,Arizona,F,Master,22974,$71.00,Personal Auto,Four-Door Car,$180.67
KP18988,Oregon,F,High School or Below,0,$101.00,Personal Auto,Four-Door Car,$484.80
TI92884,Arizona,M,Bachelor,61844,$106.00,Personal Auto,Sports Car,$508.80
JH73503,Arizona,M,Doctor,24804,$73.00,Personal Auto,Two-Door Car,$350.40
YE97964,California,F,Bachelor,27760,$104.00,Personal Auto,SUV,$302.76
VA30351,Oregon,F,High School or Below,74454,$71.00,Personal Auto,Four-Door Car,$340.80
PV55726,Oregon,F,Master,29462,$107.00,Personal Auto,SUV,$513.60
UC88305,Arizona,F,College,52266,$68.00,Corporate Auto,Two-Door Car,$141.92
TS53809,Oregon,M,Bachelor,0,$70.00,Personal Auto,Two-Door Car,$349.78
ZV32120,California,M,Doctor,23599,$103.00,Corporate Auto,SUV,$494.40
FB80807,Oregon,M,Bachelor,36088,$72.00,Personal Auto,Four-Door Car,$345.60
AS55677,California,F,High School or Below,70534,$104.00,Personal Auto,Four-Door Car,$54.07
WA15684,Oregon,M,College,27398,$125.00,Personal Auto,SUV,$600.00
SA50567,Nevada,M,Bachelor,85296,$68.00,Personal Auto,Four-Door Car,$342.52
KJ31611,Arizona,M,High School or Below,31063,$92.00,Personal Auto,Four-Door Car,$441.60
VL37375,California,M,Bachelor,0,$92.00,Personal Auto,Two-Door Car,"$1,027.18"
KN21017,Nevada,M,High School or Below,52367,$81.00,Personal Auto,Four-Door Car,$275.99
PX44289,Arizona,M,College,58651,$71.00,Personal Auto,Four-Door Car,$472.60
AM97901,Nevada,F,College,84831,$192.00,Special Auto,Sports Car,"$1,336.93"
RE42925,Oregon,M,Bachelor,49088,$114.00,Corporate Auto,SUV,$547.20
TR81766,California,F,College,70263,$93.00,Corporate Auto,Two-Door Car,$7.35
CH85057,Oregon,F,Doctor,45354,$285.00,Personal Auto,Luxury SUV,$540.14
UP71482,Arizona,M,High School or Below,0,$63.00,Personal Auto,Four-Door Car,$383.36
EG40670,California,F,Bachelor,28334,$83.00,Special Auto,Four-Door Car,$537.77
HV83672,Oregon,F,Bachelor,38772,$90.00,Personal Auto,Four-Door Car,$321.87
MG10140,Oregon,F,College,41479,$94.00,Personal Auto,Two-Door Car,$19.58
TC44716,California,M,Bachelor,23909,$119.00,Personal Auto,SUV,$571.20
QO65264,California,M,College,48328,$63.00,Personal Auto,Two-Door Car,$108.14
EB66698,California,M,High School or Below,86689,$85.00,Corporate Auto,Two-Door Car,$408.00
OT52034,California,M,Bachelor,24204,$99.00,Personal Auto,Four-Door Car,$707.30
CH85444,Oregon,M,College,25943,$110.00,Corporate Auto,Two-Door Car,"$1,067.33"
PU85769,California,M,High School or Below,0,$73.00,Personal Auto,Four-Door Car,$807.95
UI73201,California,M,College,62375,$92.00,Personal Auto,Two-Door Car,$618.63
SL50592,California,F,High School or Below,0,$71.00,Corporate Auto,Four-Door Car,$404.27
XP11075,Arizona,M,Bachelor,0,$148.00,Personal Auto,SUV,$710.40
SI31236,Oregon,M,Bachelor,70200,$65.00,Corporate Auto,Four-Door Car,$312.00
JN26745,Nevada,F,Bachelor,0,$112.00,Special Auto,Four-Door Car,$707.98
VK48036,Oregon,F,College,79027,$70.00,Corporate Auto,Four-Door Car,$336.00
JX76668,Washington,F,High School or Below,62935,$141.00,Personal Auto,Sports Car,$232.24
DS45802,California,F,High School or Below,26893,$68.00,Personal Auto,Four-Door Car,$68.23
OA96690,Oregon,F,High School or Below,47406,$94.00,Personal Auto,Four-Door Car,$287.15
EM27919,California,M,Bachelor,17622,$65.00,Personal Auto,Four-Door Car,$312.00
QO41043,Oregon,F,College,27572,$124.00,Corporate Auto,SUV,$595.20
OV50124,Oregon,F,College,0,$72.00,Personal Auto,Two-Door Car,$391.64
PR31642,Oregon,F,Bachelor,32802,$114.00,Personal Auto,SUV,$547.20
BU41599,Washington,F,Master,62739,$70.00,Personal Auto,Two-Door Car,$239.33
TK30357,California,F,Bachelor,90844,$118.00,Personal Auto,SUV,$232.67
NF31087,Nevada,F,High School or Below,44685,$69.00,Personal Auto,Four-Door Car,$331.20
NH16984,California,F,Bachelor,0,$80.00,Personal Auto,Four-Door Car,$336.51
OS75493,California,F,High School or Below,42589,$98.00,Corporate Auto,Four-Door Car,$470.40
VT63298,Oregon,M,Bachelor,0,$72.00,Personal Auto,Four-Door Car,$345.60
QS75550,Washington,F,Bachelor,93383,$62.00,Corporate Auto,Two-Door Car,$244.21
SZ16483,Arizona,F,High School or Below,79583,$109.00,Personal Auto,Four-Door Car,$523.20
VM92311,Arizona,F,High School or Below,89129,$64.00,Personal Auto,Four-Door Car,$328.87
NJ46849,Arizona,M,College,0,$69.00,Personal Auto,Four-Door Car,$496.80
WZ31900,Oregon,F,Bachelor,94389,$107.00,Corporate Auto,SUV,$85.06
RG30482,Oregon,F,College,0,$197.00,Personal Auto,SUV,"$1,418.40"
ZM86949,Oregon,F,High School or Below,84106,$64.00,Personal Auto,Two-Door Car,$334.41
QQ39596,Arizona,F,College,0,$69.00,Personal Auto,Four-Door Car,$42.10
FH51383,California,F,High School or Below,76717,$66.00,Personal Auto,Two-Door Car,$300.53
BJ53923,Arizona,M,High School or Below,51978,$66.00,Corporate Auto,Four-Door Car,$144.78
CZ96653,Oregon,F,Bachelor,47325,$107.00,Personal Auto,SUV,$64.60
FB23788,Oregon,M,High School or Below,86721,$111.00,Corporate Auto,SUV,$532.80
NT43594,Nevada,F,Bachelor,24910,$63.00,Personal Auto,Four-Door Car,$347.86
RJ85627,Washington,F,Bachelor,43817,$62.00,Personal Auto,Four-Door Car,$245.45
KJ86296,Oregon,M,High School or Below,0,$73.00,Personal Auto,Four-Door Car,$525.60
PI47776,Oregon,F,Bachelor,89451,$63.00,Corporate Auto,Four-Door Car,$61.77
MD73554,California,M,College,59537,$66.00,Personal Auto,Two-Door Car,$316.80
UX92071,Oregon,M,High School or Below,0,$199.00,Personal Auto,Luxury SUV,$955.20
YG44474,Oregon,M,College,54193,$117.00,Corporate Auto,SUV,$720.75
UH45301,Oregon,M,College,86946,$118.00,Personal Auto,Four-Door Car,$340.66
RY92647,California,F,Bachelor,0,$92.00,Personal Auto,Four-Door Car,$546.52
IK12620,Arizona,F,High School or Below,12160,$109.00,Personal Auto,Four-Door Car,$489.41
GQ66762,California,M,College,33701,$63.00,Personal Auto,Four-Door Car,$171.33
YT69858,Washington,F,Bachelor,85702,$67.00,Personal Auto,Two-Door Car,$249.09
XD85577,California,M,Bachelor,69417,$73.00,Personal Auto,Four-Door Car,$30.87
TM65736,Oregon,M,Master,38644,$78.00,Personal Auto,Four-Door Car,$361.46
VJ51327,California,F,High School or Below,63209,$102.00,Personal Auto,SUV,$207.32
GS98873,Arizona,F,Bachelor,16061,$88.00,Personal Auto,Four-Door Car,$633.60
CW49887,California,F,Master,79487,$114.00,Special Auto,SUV,$547.20
MY31220,California,F,College,54230,$112.00,Personal Auto,Two-Door Car,$537.60
