CUSTOMER,STATE,GENDER,EDUCATION,INCOME,MONTHLY_PREMIUM_AUTO,POLICY_TYPE,VEHICLE_CLASS,TOTAL_CLAIM_AMOUNT
WZ53904,Arizona,M,Bachelor,21297,$71.00,Personal Auto,Four-Door Car,$45.51
AA71604,Arizona,F,Master,87560,$98.00,Personal Auto,Two-Door Car,$470.40
TD10493,Oregon,F,High School or Below,51249.40841,$96.00,Personal Auto,Four-Door Car,$691.20
LY97989,Oregon,F,Bachelor,51249.40841,$85.00,Personal Auto,Four-Door Car,$408.00
VX39856,Arizona,F,Doctor,89398,$86.00,Personal Auto,Four-Door Car,$82.41
TP51897,California,F,College,36843,$68.00,Corporate Auto,Four-Door Car,$357.64
QQ89253,Oregon,F,College,51249.40841,$134.00,Personal Auto,SUV,$643.20
EI91403,California,M,High School or Below,34946,$65.00,Personal Auto,Two-Door Car,$420.36
QG15435,Arizona,F,College,75680,$78.00,Personal Auto,Four-Door Car,$136.79
FZ55002,Nevada,F,Doctor,51249.40841,$69.00,Personal Auto,Four-Door Car,$331.20
HX77930,Washington,F,College,49532,$79.00,Personal Auto,Four-Door Car,$220.19
UN37063,Arizona,M,Bachelor,10269,$65.00,Personal Auto,Two-Door Car,$170.80
VB87946,California,M,College,49714,$63.00,Personal Auto,Four-Door Car,$266.17
AB60627,California,M,High School or Below,77517,$129.00,Corporate Auto,SUV,$98.92
TA34903,Oregon,M,High School or Below,81082,$73.00,Personal Auto,Four-Door Car,$281.30
AQ51368,Oregon,F,Bachelor,72540,$88.00,Corporate Auto,Two-Door Car,$631.74
NZ26102,Oregon,F,High School or Below,51249.40841,$65.00,Personal Auto,Four-Door Car,$468.00
GB45753,California,M,High School or Below,61546,$68.00,Corporate Auto,Two-Door Car,$29.21
BV79904,California,F,Master,44818,$67.00,Personal Auto,Two-Door Car,$136.88
OB49075,Arizona,M,Bachelor,17622,$65.00,Personal Auto,Four-Door Car,$312.00
DS97676,Oregon,F,College,51249.40841,$72.00,Personal Auto,Four-Door Car,$518.40
JO63462,California,M,Bachelor,79797,$84.00,Corporate Auto,Two-Door Car,$31.76
NJ10602,Washington,F,College,92717,$70.00,Personal Auto,Two-Door Car,$224.28
RS24501,Oregon,F,College,28919,$173.00,Personal Auto,SUV,$830.40
VT78274,Arizona,M,College,51249.40841,$68.00,Personal Auto,Four-Door Car,$480.16
SU56153,Nevada,M,Bachelor,63568,$65.00,Corporate Auto,Two-Door Car,$390.79
MN20737,Nevada,F,College,73935,$64.00,Corporate Auto,Four-Door Car,$72.07
KL43114,Arizona,F,High School or Below,51249.40841,$66.00,Corporate Auto,Two-Door Car,$316.80
YQ15567,Oregon,F,Bachelor,18846,$115.00,Personal Auto,SUV,$552.00
TR88637,Arizona,F,High School or Below,38893,$103.00,Personal Auto,SUV,$41.97
TC88986,Oregon,M,High School or Below,51249.40841,$153.00,Special Auto,SUV,"$1,027.00"
XX88577,California,M,Bachelor,84824,$196.00,Corporate Auto,SUV,$319.82
NE49052,California,F,High School or Below,20068,$86.00,Corporate Auto,Four-Door Car,$411.01
KX17826,Oregon,M,Doctor,51249.40841,$125.00,Corporate Auto,SUV,$600.00
CC91503,Arizona,F,High School or Below,51249.40841,$135.00,Personal Auto,Sports Car,$648.00
WH32183,California,M,Bachelor,97245,$70.00,Personal Auto,Four-Door Car,$4.11
ES90681,California,F,College,51808,$61.00,Personal Auto,Four-Door Car,$351.15
DW96592,California,M,Bachelor,71391,$67.00,Personal Auto,Four-Door Car,$284.00
MT23134,Oregon,M,High School or Below,51249.40841,$73.00,Personal Auto,Two-Door Car,$496.47
BM69081,Arizona,M,Bachelor,51249.40841,$100.00,Personal Auto,SUV,$925.14
MB90871,Oregon,F,College,23496,$77.00,Special Auto,Four-Door Car,$13.16
GT62080,Washington,M,High School or Below,55561,$63.00,Personal Auto,Four-Door Car,$227.87
QL77686,Nevada,F,College,23986,$119.00,Corporate Auto,SUV,$463.34
ON77827,Arizona,F,Master,22974,$71.00,Personal Auto,Four-Door Car,$180.67
KP18988,Oregon,F,High School or Below,51249.40841,$101.00,Personal Auto,Four-Door Car,$484.80
TI92884,Arizona,M,Bachelor,61844,$106.00,Personal Auto,Sports Car,$508.80
JH73503,Arizona,M,Doctor,24804,$73.00,Personal Auto,Two-Door Car,$350.40
YE97964,California,F,Bachelor,27760,$104.00,Personal Auto,SUV,$302.76
VA30351,Oregon,F,High School or Below,74454,$71.00,Personal Auto,Four-Door Car,$340.80
PV55726,Oregon,F,Master,29462,$107.00,Personal Auto,SUV,$513.60
UC88305,Arizona,F,College,52266,$68.00,Corporate Auto,Two-Door Car,$141.92
TS53809,Oregon,M,Bachelor,51249.40841,$70.00,Personal Auto,Two-Door Car,$349.78
ZV32120,California,M,Doctor,23599,$103.00,Corporate Auto,SUV,$494.40
FB80807,Oregon,M,Bachelor,36088,$72.00,Personal Auto,Four-Door Car,$345.60
AS55677,California,F,High School or Below,70534,$104.00,Personal Auto,Four-Door Car,$54.07
WA15684,Oregon,M,College,27398,$125.00,Personal Auto,SUV,$600.00
SA50567,Nevada,M,Bachelor,85296,$68.00,Personal Auto,Four-Door Car,$342.52
KJ31611,Arizona,M,High School or Below,31063,$92.00,Personal Auto,Four-Door Car,$441.60
VL37375,California,M,Bachelor,51249.40841,$92.00,Personal Auto,Two-Door Car,"$1,027.18"
KN21017,Nevada,M,High School or Below,52367,$81.00,Personal Auto,Four-Door Car,$275.99
PX44289,Arizona,M,College,58651,$71.00,Personal Auto,Four-Door Car,$472.60
AM97901,Nevada,F,College,84831,$192.00,Special Auto,Sports Car,"$1,336.93"
RE42925,Oregon,M,Bachelor,49088,$114.00,Corporate Auto,SUV,$547.20
TR81766,California,F,College,70263,$93.00,Corporate Auto,Two-Door Car,$7.35
CH85057,Oregon,F,Doctor,45354,$285.00,Personal Auto,Luxury SUV,$540.14
UP71482,Arizona,M,High School or Below,51249.40841,$63.00,Personal Auto,Four-Door Car,$383.36
EG40670,California,F,Bachelor,28334,$83.00,Special Auto,Four-Door Car,$537.77
HV83672,Oregon,F,Bachelor,38772,$90.00,Personal Auto,Four-Door Car,$321.87
MG10140,Oregon,F,College,41479,$94.00,Personal Auto,Two-Door Car,$19.58
TC44716,California,M,Bachelor,23909,$119.00,Personal Auto,SUV,$571.20
QO65264,California,M,College,48328,$63.00,Personal Auto,Two-Door Car,$108.14
EB66698,California,M,High School or Below,86689,$85.00,Corporate Auto,Two-Door Car,$408.00
OT52034,California,M,Bachelor,24204,$99.00,Personal Auto,Four-Door Car,$707.30
CH85444,Oregon,M,College,25943,$110.00,Corporate Auto,Two-Door Car,"$1,067.33"
PU85769,California,M,High School or Below,51249.40841,$73.00,Personal Auto,Four-Door Car,$807.95
UI73201,California,M,College,62375,$92.00,Personal Auto,Two-Door Car,$618.63
SL50592,California,F,High School or Below,51249.40841,$71.00,Corporate Auto,Four-Door Car,$404.27
XP11075,Arizona,M,Bachelor,51249.40841,$148.00,Personal Auto,SUV,$710.40
SI31236,Oregon,M,Bachelor,70200,$65.00,Corporate Auto,Four-Door Car,$312.00
JN26745,Nevada,F,Bachelor,51249.40841,$112.00,Special Auto,Four-Door Car,$707.98
VK48036,Oregon,F,College,79027,$70.00,Corporate Auto,Four-Door Car,$336.00
JX76668,Washington,F,High School or Below,62935,$141.00,Personal Auto,Sports Car,$232.24
DS45802,California,F,High School or Below,26893,$68.00,Personal Auto,Four-Door Car,$68.23
OA96690,Oregon,F,High School or Below,47406,$94.00,Personal Auto,Four-Door Car,$287.15
EM27919,California,M,Bachelor,17622,$65.00,Personal Auto,Four-Door Car,$312.00
QO41043,Oregon,F,College,27572,$124.00,Corporate Auto,SUV,$595.20
OV50124,Oregon,F,College,51249.40841,$72.00,Personal Auto,Two-Door Car,$391.64
PR31642,Oregon,F,Bachelor,32802,$114.00,Personal Auto,SUV,$547.20
BU41599,Washington,F,Master,62739,$70.00,Personal Auto,Two-Door Car,$239.33
TK30357,California,F,Bachelor,90844,$118.00,Personal Auto,SUV,$232.67
NF31087,Nevada,F,High School or Below,44685,$69.00,Personal Auto,Four-Door Car,$331.20
NH16984,California,F,Bachelor,51249.40841,$80.00,Personal Auto,Four-Door Car,$336.51
OS75493,California,F,High School or Below,42589,$98.00,Corporate Auto,Four-Door Car,$470.40
VT63298,Oregon,M,Bachelor,51249.40841,$72.00,Personal Auto,Four-Door Car,$345.60
QS75550,Washington,F,Bachelor,93383,$62.00,Corporate Auto,Two-Door Car,$244.21
SZ16483,Arizona,F,High School or Below,79583,$109.00,Personal Auto,Four-Door Car,$523.20
VM92311,Arizona,F,High School or Below,89129,$64.00,Personal Auto,Four-Door Car,$328.87
NJ46849,Arizona,M,College,51249.40841,$69.00,Personal Auto,Four-Door Car,$496.80
WZ31900,Oregon,F,Bachelor,94389,$107.00,Corporate Auto,SUV,$85.06
RG30482,Oregon,F,College,51249.40841,$197.00,Personal Auto,SUV,"$1,418.40"
ZM86949,Oregon,F,High School or Below,84106,$64.00,Personal Auto,Two-Door Car,$334.41
QQ39596,Arizona,F,College,51249.40841,$69.00,Personal Auto,Four-Door Car,$42.10
FH51383,California,F,High School or Below,76717,$66.00,Personal Auto,Two-Door Car,$300.53
BJ53923,Arizona,M,High School or Below,51978,$66.00,Corporate Auto,Four-Door Car,$144.78
CZ96653,Oregon,F,Bachelor,47325,$107.00,Personal Auto,SUV,$64.60
FB23788,Oregon,M,High School or Below,86721,$111.00,Corporate Auto,SUV,$532.80
NT43594,Nevada,F,Bachelor,24910,$63.00,Personal Auto,Four-Door Car,$347.86
RJ85627,Washington,F,Bachelor,43817,$62.00,Personal Auto,Four-Door Car,$245.45
KJ86296,Oregon,M,High School or Below,51249.40841,$73.00,Personal Auto,Four-Door Car,$525.60
PI47776,Oregon,F,Bachelor,89451,$63.00,Corporate Auto,Four-Door Car,$61.77
MD73554,California,M,College,59537,$66.00,Personal Auto,Two-Door Car,$316.80
UX92071,Oregon,M,High School or Below,51249.40841,$199.00,Personal Auto,Luxury SUV,$955.20
YG44474,Oregon,M,College,54193,$117.00,Corporate Auto,SUV,$720.75
UH45301,Oregon,M,College,86946,$118.00,Personal Auto,Four-Door Car,$340.66
RY92647,California,F,Bachelor,51249.40841,$92.00,Personal Auto,Four-Door Car,$546.52
IK12620,Arizona,F,High School or Below,12160,$109.00,Personal Auto,Four-Door Car,$489.41
GQ66762,California,M,College,33701,$63.00,Personal Auto,Four-Door Car,$171.33
YT69858,Washington,F,Bachelor,85702,$67.00,Personal Auto,Two-Door Car,$249.09
XD85577,California,M,Bachelor,69417,$73.00,Personal Auto,Four-Door Car,$30.87
TM65736,Oregon,M,Master,38644,$78.00,Personal Auto,Four-Door Car,$361.46
VJ51327,California,F,High School or Below,63209,$102.00,Personal Auto,SUV,$207.32
GS98873,Arizona,F,Bachelor,16061,$88.00,Personal Auto,Four-Door Car,$633.60
CW49887,California,F,Master,79487,$114.00,Special Auto,SUV,$547.20
MY31220,California,F,College,54230,$112.00,Personal Auto,Two-Door Car,$537.60
UH35128,Arizona,F,Bachelor,16061,$88.00,Personal Auto,Four-Door Car,$633.60
WH52799,California,F,Master,79487,$114.00,Special Auto,SUV,$547.20
WL99637,California,F,College,54230,$112.00,Personal Auto,Two-Door Car,$537.60
UC84059,Oregon,F,College,71210,$214.00,Personal Auto,Luxury Car,"$1,027.20"
HW62747,Arizona,F,College,94903,$94.00,Corporate Auto,Two-Door Car,$451.20
BH11344,Arizona,M,Bachelor,27293,$96.00,Personal Auto,Two-Door Car,$469.03
TX28465,California,F,Master,70950,$171.00,Personal Auto,Sports Car,$565.93
OK56965,Oregon,M,College,51249.40841,$63.00,Corporate Auto,Four-Door Car,$302.40
WT22392,Oregon,F,Doctor,37009,$71.00,Corporate Auto,Two-Door Car,$145.67
PH85036,Nevada,M,College,52629,$65.00,Personal Auto,Four-Door Car,$136.68
KC71643,California,F,Bachelor,31264,$198.00,Personal Auto,Luxury SUV,$825.66
NR32615,Oregon,F,College,65473,$67.00,Personal Auto,Four-Door Car,$277.69
GS69842,Washington,F,Bachelor,79325,$68.00,Corporate Auto,Four-Door Car,$251.29
WT71621,Oregon,M,High School or Below,99144,$61.00,Corporate Auto,Four-Door Car,$292.80
KD23847,California,M,College,22520,$73.00,Corporate Auto,Four-Door Car,$350.40
PE59368,Arizona,F,Bachelor,36615,$65.00,Special Auto,Four-Door Car,$264.56
NK91488,Washington,F,Bachelor,63297,$82.00,Personal Auto,Four-Door Car,$251.76
CR33417,Arizona,F,High School or Below,76374,$61.00,Personal Auto,Four-Door Car,$292.80
WP73172,Washington,F,Bachelor,72096,"$6,464.00",Personal Auto,Two-Door Car,$252.33
PS30217,Nevada,M,Master,56005,$68.00,Personal Auto,Four-Door Car,$326.40
EL62967,Washington,F,Master,36529,$118.00,Personal Auto,SUV,$255.01
MU23938,Oregon,F,Bachelor,81367,$103.00,Special Auto,SUV,$415.77
VC83809,California,F,Bachelor,44817,$83.00,Personal Auto,Four-Door Car,$527.42
VL34577,Oregon,F,High School or Below,58508,$69.00,Personal Auto,Two-Door Car,$57.61
QE12539,Oregon,M,Bachelor,45259,$138.00,Personal Auto,SUV,$272.22
YO15246,California,M,Doctor,30817,$88.00,Personal Auto,Four-Door Car,$91.83
WF73839,Oregon,F,High School or Below,51249.40841,$72.00,Personal Auto,Two-Door Car,$345.60
TJ11671,California,M,Doctor,40870,$105.00,Personal Auto,SUV,$504.00
SV34223,Nevada,M,High School or Below,35001,$96.00,Personal Auto,Four-Door Car,$460.80
XD19546,Arizona,F,College,49937,$64.00,Personal Auto,Two-Door Car,$302.59
OY95739,Oregon,F,Bachelor,51249.40841,$109.00,Personal Auto,Four-Door Car,$523.20
SW57539,California,F,College,58317,$73.00,Personal Auto,Four-Door Car,$350.40
IA62027,California,F,High School or Below,51249.40841,$109.00,Personal Auto,SUV,$523.20
FZ20933,Nevada,M,High School or Below,17101,$113.00,Corporate Auto,SUV,$542.40
WR62597,California,F,College,51249.40841,$118.00,Corporate Auto,SUV,$566.40
KU61611,Arizona,F,Bachelor,51249.40841,$65.00,Personal Auto,Four-Door Car,$468.00
XW98867,Oregon,M,High School or Below,24398,$63.00,Personal Auto,Four-Door Car,$302.40
PP80817,Oregon,M,College,24641,$61.00,Corporate Auto,Four-Door Car,$294.93
DT77901,Arizona,M,High School or Below,69040,$108.00,Corporate Auto,Sports Car,$518.40
DX34647,Oregon,M,High School or Below,17101,$113.00,Personal Auto,SUV,$542.40
OD56551,California,F,High School or Below,59886,$104.00,Personal Auto,Sports Car,$71.73
OO63074,Oregon,F,Bachelor,14290,$271.00,Personal Auto,Luxury SUV,"$1,300.80"
EH24828,California,F,College,43137,$96.00,Personal Auto,Two-Door Car,$460.80
CX99919,Oregon,M,College,27978,$69.00,Personal Auto,Four-Door Car,$447.91
DG80424,California,F,Bachelor,25261,$118.00,Personal Auto,SUV,$566.40
NU32697,Nevada,M,College,58652,$64.00,Personal Auto,Four-Door Car,$307.20
PU98976,Nevada,F,College,28321,$111.00,Corporate Auto,SUV,$537.39
ZR20842,Washington,F,College,77411,$67.00,Personal Auto,Four-Door Car,$257.90
NF35573,Oregon,M,College,51249.40841,$72.00,Corporate Auto,Four-Door Car,$518.40
DF66914,California,F,Bachelor,51249.40841,$88.00,Personal Auto,Four-Door Car,$633.60
YM99866,Arizona,M,College,94415,$127.00,Personal Auto,Sports Car,$492.77
VH62084,Oregon,M,High School or Below,51249.40841,$103.00,Special Auto,SUV,"$1,149.20"
SE28250,Arizona,F,Bachelor,45331,$100.00,Personal Auto,SUV,$572.64
MD86050,Arizona,M,High School or Below,53904,$67.00,Personal Auto,Four-Door Car,$321.60
GF17866,California,M,High School or Below,51249.40841,$74.00,Personal Auto,Four-Door Car,$811.09
UB16654,Arizona,M,Bachelor,51249.40841,$70.00,Special Auto,Four-Door Car,$336.00
KO44736,Oregon,M,High School or Below,51249.40841,$67.00,Personal Auto,Four-Door Car,$482.40
KI55845,Oregon,M,College,28142,$105.00,Corporate Auto,Sports Car,$701.71
JJ24476,Washington,M,Master,15680,"$6,464.00",Personal Auto,Four-Door Car,$260.88
VC68509,Oregon,M,Bachelor,35095,$73.00,Personal Auto,Two-Door Car,$525.60
QN62502,Oregon,F,College,55588,$114.00,Personal Auto,SUV,$547.20
EL92515,Arizona,F,Master,52391,$71.00,Personal Auto,Two-Door Car,$409.76
VL84149,Oregon,F,Bachelor,42240,$79.00,Personal Auto,Four-Door Car,$46.39
JX19907,Oregon,F,Bachelor,70146,$96.00,Personal Auto,Four-Door Car,$157.44
BC66921,Oregon,F,College,41121,$94.00,Personal Auto,Four-Door Car,$451.20
RK24470,Oregon,F,College,71210,$214.00,Corporate Auto,Luxury Car,"$1,027.20"
GN80437,Oregon,M,Bachelor,51249.40841,$107.00,Corporate Auto,Two-Door Car,"$1,261.94"
AH65907,Nevada,F,High School or Below,41228,$71.00,Personal Auto,Four-Door Car,$340.80
VG57728,Washington,M,Bachelor,40113,$67.00,Corporate Auto,Two-Door Car,$262.05
AF81450,Oregon,F,College,51249.40841,$91.00,Special Auto,Four-Door Car,$596.05
YI28422,California,F,Bachelor,51790,$71.00,Personal Auto,Four-Door Car,$340.80
GR26937,California,M,High School or Below,92593,$68.00,Corporate Auto,Four-Door Car,$8.44
BR99015,California,M,High School or Below,28657,$100.00,Personal Auto,SUV,$588.74
PB11270,Oregon,M,High School or Below,30262,$98.00,Personal Auto,Four-Door Car,$499.23
PZ89632,Oregon,F,Master,47197,$81.00,Corporate Auto,Four-Door Car,$76.11
LV62981,California,F,Bachelor,51249.40841,$94.00,Personal Auto,Four-Door Car,$451.20
AS97690,Oregon,F,Bachelor,51249.40841,$61.00,Personal Auto,Four-Door Car,$541.56
SG32258,Oregon,F,High School or Below,51249.40841,$134.00,Personal Auto,SUV,$964.80
MY80583,Arizona,M,College,22093,$87.00,Corporate Auto,Two-Door Car,$616.75
WS57286,Arizona,M,College,54483,$61.00,Personal Auto,Two-Door Car,$292.80
MF53477,Arizona,F,College,18944,$63.00,Personal Auto,Four-Door Car,$125.27
DQ28641,Oregon,F,Bachelor,84365,$66.00,Personal Auto,Four-Door Car,$316.80
EX46492,Arizona,M,College,51249.40841,$64.00,Personal Auto,Four-Door Car,$137.17
VW20823,California,F,High School or Below,25147,$101.00,Corporate Auto,SUV,$694.60
LH26563,Nevada,M,High School or Below,14315,$71.00,Personal Auto,Four-Door Car,$511.20
FR56877,Arizona,F,Master,87864,$94.00,Personal Auto,Two-Door Car,$421.46
ZY99878,California,M,High School or Below,57844,$85.00,Personal Auto,Four-Door Car,$408.00
CS15289,Oregon,F,High School or Below,17913,$116.00,Personal Auto,Four-Door Car,$556.80
MM49431,Arizona,F,High School or Below,28806,$99.00,Special Auto,Four-Door Car,$475.20
IA96447,California,M,High School or Below,90343,$175.00,Personal Auto,SUV,$833.07
PT32230,Oregon,F,Master,79041,$199.00,Personal Auto,Luxury SUV,$419.26
NK73719,Washington,M,Bachelor,74069,$63.00,Personal Auto,Two-Door Car,$275.52
OH15771,California,M,College,85019,$167.00,Personal Auto,Sports Car,$801.60
XP61034,California,F,High School or Below,70059,$194.00,Personal Auto,Luxury SUV,$253.74
ZN34245,California,F,College,70503,$164.00,Corporate Auto,SUV,$41.05
FX55923,California,M,Bachelor,51249.40841,$117.00,Personal Auto,SUV,$561.60
ZZ83340,Oregon,M,Bachelor,39492,$105.00,Personal Auto,SUV,$756.00
HA99340,Arizona,M,College,51249.40841,$68.00,Corporate Auto,Four-Door Car,$489.60
LE43061,Arizona,M,Bachelor,50405,$70.00,Personal Auto,Four-Door Car,$7.07
UF77413,Oregon,F,Doctor,96021,$68.00,Personal Auto,Two-Door Car,$315.00
UY45293,Oregon,M,High School or Below,51249.40841,$65.00,Personal Auto,Two-Door Car,$422.95
TH84309,California,M,High School or Below,51249.40841,$105.00,Personal Auto,Four-Door Car,$756.00
PZ94551,Oregon,M,College,65794,$69.00,Personal Auto,Four-Door Car,$277.27
UE76013,Oregon,M,Bachelor,21975,$95.00,Corporate Auto,Four-Door Car,$456.00
HS85465,California,M,High School or Below,51249.40841,$126.00,Personal Auto,SUV,$604.80
SI78985,Oregon,F,Bachelor,56649,$125.00,Special Auto,SUV,$780.09
KF50730,Washington,F,Master,35984,$128.00,Personal Auto,SUV,$275.58
JO13576,California,M,Bachelor,92296,$69.00,Corporate Auto,Two-Door Car,$331.20
HJ79774,Oregon,F,Bachelor,39448,$103.00,Personal Auto,Four-Door Car,$66.02
KI18648,California,F,Bachelor,71794,$131.00,Personal Auto,SUV,$457.47
EL99335,California,F,High School or Below,21861,$69.00,Personal Auto,Four-Door Car,$348.28
LE84979,Oregon,F,College,31591,$72.00,Corporate Auto,Four-Door Car,$240.24
CE12380,Arizona,F,Bachelor,60662,$68.00,Special Auto,Two-Door Car,$326.40
BJ22117,California,F,College,20608,$73.00,Personal Auto,Four-Door Car,$350.40
JF83834,California,F,Master,21331,$103.00,Personal Auto,SUV,$419.06
YN10988,Arizona,F,College,51249.40841,$66.00,Corporate Auto,Four-Door Car,$252.15
YX15941,Washington,M,Master,53390,"$6,464.00",Personal Auto,Four-Door Car,$279.00
ZB50601,Oregon,M,Doctor,36631,$62.00,Corporate Auto,Four-Door Car,$67.53
HP50399,California,M,High School or Below,51249.40841,$87.00,Personal Auto,Four-Door Car,$417.60
GC17585,Oregon,M,College,26030,$139.00,Corporate Auto,Sports Car,$667.20
QW17286,Nevada,M,College,51249.40841,$70.00,Personal Auto,Four-Door Car,$469.49
DO41287,Nevada,M,Bachelor,51249.40841,$113.00,Personal Auto,SUV,$542.40
GT54462,Arizona,M,Bachelor,25302,$70.00,Personal Auto,Four-Door Car,$336.00
BT76268,Washington,F,Master,66030,$69.00,Personal Auto,Four-Door Car,$282.15
QM38267,Oregon,M,High School or Below,51249.40841,$82.00,Personal Auto,Four-Door Car,$590.40
LP82042,Arizona,M,Bachelor,73222,$180.00,Personal Auto,SUV,$821.52
EF52978,California,F,College,22061,$74.00,Personal Auto,Four-Door Car,$355.20
GH54524,Arizona,F,High School or Below,86321,$66.00,Personal Auto,Four-Door Car,$316.80
DP26592,Oregon,M,Bachelor,54668,$68.00,Personal Auto,Four-Door Car,$326.40
UP29839,Arizona,F,High School or Below,51249.40841,$62.00,Personal Auto,Four-Door Car,$297.60
IB80924,California,M,High School or Below,69497,$142.00,Personal Auto,SUV,$92.29
OB55054,Oregon,M,High School or Below,86617,$63.00,Personal Auto,Four-Door Car,$188.33
NP91656,Nevada,F,Master,22705,$239.00,Personal Auto,Luxury SUV,"$1,294.70"
SH74080,Washington,F,High School or Below,90783,$104.00,Personal Auto,SUV,$285.75
KN25556,Oregon,M,Bachelor,88410,$99.00,Corporate Auto,Four-Door Car,$475.20
RB38792,California,F,Bachelor,51249.40841,$69.00,Personal Auto,Four-Door Car,$496.80
QR72180,Oregon,F,College,21073,$106.00,Personal Auto,SUV,$508.80
TW64385,Arizona,F,College,51249.40841,$66.00,Personal Auto,Four-Door Car,$316.80
TM13955,Oregon,M,College,66429,$136.00,Personal Auto,Sports Car,$57.71
GF94951,California,F,Doctor,66889,$80.00,Personal Auto,Four-Door Car,$294.32
NF53775,California,M,Bachelor,36088,$72.00,Corporate Auto,Four-Door Car,$345.60
YB58778,Washington,M,Master,51249.40841,$80.00,Corporate Auto,Four-Door Car,$286.12
PH77560,Arizona,M,Bachelor,51249.40841,$68.00,Corporate Auto,Two-Door Car,$489.60
ZO14864,California,F,College,17557,$96.00,Personal Auto,Four-Door Car,$666.72
BI34376,California,F,College,81064,$70.00,Personal Auto,Two-Door Car,$42.24
UQ63396,Nevada,F,High School or Below,51249.40841,$66.00,Personal Auto,Four-Door Car,$700.33
BR23201,Washington,F,Master,42526,$86.00,Personal Auto,Two-Door Car,$287.54
VH45094,California,F,Doctor,45703,$98.00,Personal Auto,Two-Door Car,$470.40
KD47243,California,F,Bachelor,40036,$65.00,Personal Auto,Four-Door Car,$48.83
MY13737,California,M,Bachelor,51249.40841,$71.00,Personal Auto,Four-Door Car,$191.64
OR48881,Arizona,M,High School or Below,65870,$61.00,Personal Auto,Four-Door Car,$202.85
BD77090,California,F,Bachelor,91469,$100.00,Personal Auto,SUV,$418.86
LW77178,California,M,High School or Below,42090,$119.00,Corporate Auto,SUV,$203.35
BQ12347,Oregon,F,Doctor,21368,$79.00,Corporate Auto,Four-Door Car,$4.61
FF61670,Washington,F,Bachelor,79090,$107.00,Personal Auto,SUV,$289.04
PM61374,Oregon,F,Bachelor,33879,$98.00,Corporate Auto,Two-Door Car,$470.40
BW25236,Arizona,M,High School or Below,72874,$70.00,Special Auto,Four-Door Car,$336.00
XO22038,California,M,High School or Below,51249.40841,$82.00,Personal Auto,Four-Door Car,$393.60
QG51953,California,F,Bachelor,51249.40841,$110.00,Personal Auto,Two-Door Car,$550.83
SZ56338,Arizona,M,College,72215,$66.00,Personal Auto,Four-Door Car,$247.91
PX60116,California,F,Bachelor,39854,$66.00,Corporate Auto,Two-Door Car,$261.93
BW46202,Oregon,M,College,36655,$61.00,Personal Auto,Four-Door Car,$295.22
GW14109,Oregon,F,High School or Below,37995,$139.00,Personal Auto,SUV,$667.20
GP42026,California,F,High School or Below,40867,$112.00,Corporate Auto,Two-Door Car,$537.60
DH41343,Oregon,F,Bachelor,28804,$78.00,Personal Auto,Two-Door Car,$76.03
PY42157,California,F,High School or Below,48409,$124.00,Special Auto,SUV,$345.21
OL36978,California,M,High School or Below,19683,$117.00,Personal Auto,Sports Car,$561.60
KT40899,Washington,NA,College,92834,$61.00,Special Auto,Four-Door Car,$292.80
WE60408,Washington,F,High School or Below,62006,$61.00,Personal Auto,Four-Door Car,$292.80
LG64797,California,F,High School or Below,67241,$68.00,Personal Auto,Two-Door Car,$5.67
MD87746,California,M,High School or Below,75436,$78.00,Personal Auto,Four-Door Car,$9.75
QP80741,Arizona,F,College,91761,$109.00,Personal Auto,SUV,$779.05
WO59883,California,F,College,25771,$222.00,Personal Auto,Luxury SUV,"$1,253.98"
MU79385,Oregon,M,College,60920,$64.00,Personal Auto,Two-Door Car,$231.20
JH30384,Washington,F,College,51249.40841,$61.00,Corporate Auto,Four-Door Car,$292.80
LL45497,Washington,F,High School or Below,29822,$61.00,Personal Auto,Two-Door Car,$292.80
SK95364,Arizona,M,College,60944,$130.00,Personal Auto,SUV,$623.51
VG56765,California,F,High School or Below,22081,$84.00,Personal Auto,Two-Door Car,$451.67
NE24371,Washington,F,College,67282,$62.00,Personal Auto,Two-Door Car,$297.60
KR48903,California,F,College,51249.40841,$130.00,Personal Auto,SUV,$936.00
ZF27999,Arizona,M,High School or Below,95697,$61.00,Personal Auto,Two-Door Car,$114.27
MH40017,Oregon,F,College,15300,$85.00,Personal Auto,Four-Door Car,$408.00
YJ99764,Washington,M,High School or Below,88264,$62.00,Personal Auto,Two-Door Car,$297.60
AG22225,Nevada,F,College,12902,$139.00,Personal Auto,Sports Car,$667.20
ZJ26179,Arizona,M,High School or Below,29809,$61.00,Personal Auto,Four-Door Car,$365.31
VO36036,Nevada,M,High School or Below,51249.40841,$74.00,Personal Auto,Four-Door Car,$355.20
ZQ94281,Oregon,M,High School or Below,51249.40841,$96.00,Personal Auto,Four-Door Car,$460.80
CK40732,Oregon,M,Bachelor,25998,$71.00,Personal Auto,Four-Door Car,$791.88
UT73461,Oregon,F,Doctor,28248,$90.00,Personal Auto,Four-Door Car,$634.39
LT57320,California,F,College,68103,$82.00,Personal Auto,Two-Door Car,$277.80
BZ44726,California,F,High School or Below,51249.40841,$103.00,Special Auto,Four-Door Car,$741.60
VU32116,Oregon,F,Doctor,81079,$111.00,Special Auto,SUV,$134.22
EG94326,Nevada,F,Master,22732,$62.00,Personal Auto,Four-Door Car,$15.62
