CUSTOMER,STATE,GENDER,EDUCATION,INCOME,MONTHLY_PREMIUM_AUTO,POLICY_TYPE,VEHICLE_CLASS,TOTAL_CLAIM_AMOUNT
PW51793,Oregon,M,Bachelor,52920,$93.00,Personal Auto,Four-Door Car,"$1,101.05"
UF59346,California,M,Bachelor,90310,$104.00,Personal Auto,SUV,$166.36
FG29932,California,M,College,58414,$210.00,Special Auto,Luxury SUV,"$1,008.00"
UX71137,Washington,F,Doctor,69205,$110.00,Personal Auto,Four-Door Car,$372.36
BY54111,Oregon,M,High School or Below,21159,$73.00,Personal Auto,Four-Door Car,$350.40
RM83767,Washington,M,College,64008,$85.00,Personal Auto,Four-Door Car,$372.89
PT15464,Arizona,F,Bachelor,68236,$114.00,Personal Auto,SUV,$20.73
BP92643,Arizona,F,High School or Below,59207,$116.00,Personal Auto,Four-Door Car,$556.80
BW94308,Washington,F,High School or Below,92766,$71.00,Personal Auto,Two-Door Car,$379.03
GQ46925,Arizona,M,High School or Below,77563,$143.00,Personal Auto,Sports Car,$546.00
RF14806,Arizona,F,College,33415,$78.00,Personal Auto,Four-Door Car,$374.40
KJ23009,California,F,Bachelor,20179,$133.00,Corporate Auto,SUV,$638.40
IB81655,California,M,Bachelor,50147,$101.00,Personal Auto,SUV,$484.80
SV62436,Washington,NA,Bachelor,13789,$79.00,Personal Auto,Four-Door Car,$379.20
HR64684,Oregon,M,Master,0,$99.00,Personal Auto,Four-Door Car,$475.20
QS96715,Nevada,F,High School or Below,93715,$102.00,Personal Auto,SUV,$254.84
SW55711,Oregon,M,High School or Below,23540,$103.00,Corporate Auto,Two-Door Car,$494.40
LZ19268,California,F,College,25370,$102.00,Personal Auto,Sports Car,$489.60
FU74983,Nevada,F,Bachelor,68771,$96.00,Personal Auto,Four-Door Car,$276.27
KB99097,California,F,Bachelor,0,$73.00,Special Auto,Two-Door Car,$350.40
AP52126,Oregon,F,College,68562,$108.00,Personal Auto,SUV,$228.50
EX61844,Arizona,M,High School or Below,36733,$71.00,Personal Auto,Four-Door Car,$327.08
QC30857,Nevada,F,College,45768,$73.00,Personal Auto,Two-Door Car,$191.93
RT69513,California,F,Bachelor,0,$64.00,Personal Auto,Four-Door Car,$307.20
HV85198,Arizona,M,Master,63513,$70.00,Personal Auto,Four-Door Car,$185.67
BS91566,Arizona,F,College,58161,$68.00,Corporate Auto,Four-Door Car,$140.75
IL40123,Nevada,F,College,83640,$70.00,Corporate Auto,Two-Door Car,$471.05
MY32149,California,F,Master,0,$96.00,Personal Auto,Two-Door Car,$28.46
SA91515,California,M,Bachelor,0,$111.00,Personal Auto,SUV,$700.35
