File,Customer,ST,GENDER,Education,Customer Lifetime Value,Income,Monthly Premium Auto,Number of Open Complaints,Policy Type,Vehicle Class,Total Claim Amount
file2.csv,HC76653,Oregon,M,College,243568.90%,32931,62,1/0/00,Personal Auto,Four-Door Car,297.6
file2.csv,SG73822,California,F,Bachelor,874385.22%,99517,109,1/0/00,Personal Auto,Four-Door Car,239.905208
file2.csv,CB44654,Arizona,M,Bachelor,240976.09%,59665,62,1/1/00,Personal Auto,Two-Door Car,167.138119
file2.csv,MP53505,Washington,F,High School or Below,550001.25%,86073,136,1/0/00,Corporate Auto,Sports Car,333.5671
file2.csv,YJ43481,Arizona,F,High School or Below,852828.87%,91099,107,1/0/00,Corporate Auto,SUV,406.430632
file2.csv,TP15362,Oregon,M,College,359199.61%,28013,91,1/0/00,Personal Auto,Four-Door Car,655.2
file2.csv,YX90754,Nevada,F,High School or Below,853982.69%,55478,71,1/0/00,Personal Auto,Two-Door Car,339.399593
file2.csv,TQ32702,Nevada,F,College,699091.78%,22568,88,1/0/00,Corporate Auto,Four-Door Car,422.4
file2.csv,TS50305,California,F,High School or Below,397938.82%,0,112,1/0/00,Personal Auto,SUV,806.4
file2.csv,BY22068,Arizona,M,High School or Below,2395037.44%,39335,201,1/0/00,Corporate Auto,Luxury SUV,964.8
file2.csv,TJ48439,Oregon,F,College,232105.25%,0,66,1/0/00,Personal Auto,Two-Door Car,508.703134
file2.csv,TE61015,Oregon,M,College,508702.05%,0,72,1/0/00,Personal Auto,Four-Door Car,345.6
file2.csv,RD89159,Oregon,M,College,436293.12%,58842,110,1/0/00,Personal Auto,Four-Door Car,528
file2.csv,VW86720,Oregon,F,Bachelor,745746.81%,0,69,1/0/00,Personal Auto,Four-Door Car,678.209827
file2.csv,UM76485,Oregon,M,College,702775.96%,0,102,1/0/00,Personal Auto,SUV,489.6
file2.csv,LS62045,Oregon,F,Bachelor,283168.37%,70037,70,1/0/00,Personal Auto,Four-Door Car,409.985435
file2.csv,ZG84862,Nevada,M,High School or Below,421785.79%,0,62,1/0/00,Personal Auto,Two-Door Car,446.4
file2.csv,CD76093,Nevada,M,College,759629.15%,59847,192,1/0/00,Corporate Auto,Luxury Car,921.6
file2.csv,FO99259,California,M,Bachelor,836567.76%,26630,118,1/0/00,Personal Auto,Four-Door Car,581.077056
file2.csv,KN87338,Oregon,F,High School or Below,272639.30%,48039,68,1/0/00,Personal Auto,Four-Door Car,11.451889
file2.csv,LT89398,California,M,High School or Below,342045.22%,0,92,1/0/00,Personal Auto,Four-Door Car,441.6
file2.csv,NZ19529,Arizona,M,High School or Below,483910.72%,0,137,1/0/00,Personal Auto,SUV,1227.458548
file2.csv,PR41853,Arizona,F,Bachelor,435855.35%,0,118,1/0/00,Corporate Auto,Sports Car,101.826804
file2.csv,ZF40671,Washington,F,Master,1242739.37%,15818,107,1/0/00,Personal Auto,Two-Door Car,333.886816
file2.csv,XR84971,Oregon,F,Doctor,2351585.33%,36537,85,1/0/00,Personal Auto,Four-Door Car,165.309001
file2.csv,BP83941,Arizona,F,Master,839632.76%,0,115,1/1/00,Personal Auto,SUV,552
file2.csv,PY80449,Arizona,M,High School or Below,517097.64%,53603,132,1/1/00,Personal Auto,Sports Car,697.272246
file2.csv,ET22260,Nevada,M,Doctor,558530.81%,0,80,1/0/00,Corporate Auto,Four-Door Car,6.281344
file2.csv,OF47250,California,F,Doctor,863949.50%,92374,107,1/1/00,Personal Auto,SUV,220.018279
file2.csv,WB58031,California,M,High School or Below,528183.35%,39658,66,1/0/00,Corporate Auto,Four-Door Car,316.8
file2.csv,UV80201,Oregon,F,Bachelor,838525.23%,0,116,1/0/00,Personal Auto,Sports Car,556.8
file2.csv,PY10605,Arizona,M,Bachelor,463310.13%,0,70,1/0/00,Personal Auto,Two-Door Car,336
file2.csv,JI82682,California,F,High School or Below,248039.27%,0,65,1/0/00,Personal Auto,Four-Door Car,328.314222
file2.csv,BU14748,Arizona,M,High School or Below,361868.69%,50755,91,1/0/00,Personal Auto,Two-Door Car,436.8
file2.csv,QK18099,Washington,F,College,537584.28%,69050,67,1/0/00,Personal Auto,Four-Door Car,334.892437
file2.csv,LD26428,Oregon,M,Bachelor,489329.15%,0,73,1/0/00,Corporate Auto,Four-Door Car,680.047456
file2.csv,MY43761,California,M,High School or Below,1073768.43%,50607,137,1/0/00,Personal Auto,SUV,657.6
file2.csv,WQ89892,Washington,F,College,260781.55%,0,70,1/1/00,Special Auto,Two-Door Car,336
file2.csv,GY55415,Nevada,F,Bachelor,1572525.05%,0,149,1/0/00,Corporate Auto,SUV,1072.8
file2.csv,IB42395,Nevada,M,College,955341.55%,0,146,1/0/00,Corporate Auto,SUV,1051.2
file2.csv,ZU74482,Oregon,M,College,750745.54%,60920,64,1/0/00,Personal Auto,Two-Door Car,231.201886
file2.csv,NL74789,California,F,Bachelor,732492.82%,0,105,1/0/00,Special Auto,Two-Door Car,504
file2.csv,YU86594,Oregon,M,High School or Below,533303.81%,55674,66,1/0/00,Personal Auto,Four-Door Car,81.710575
file2.csv,QN37451,California,M,College,1276723.06%,0,189,1/0/00,Corporate Auto,Luxury Car,2201.327879
file2.csv,GD83998,Washington,M,Bachelor,265933.80%,24495,70,1/0/00,Personal Auto,Four-Door Car,336
file2.csv,IL83479,Oregon,F,College,348363.04%,42983,86,1/0/00,Personal Auto,Four-Door Car,412.8
file2.csv,EF87528,Arizona,M,College,463654.65%,26802,66,1/1/00,Special Auto,Two-Door Car,316.8
file2.csv,IV74747,California,M,Doctor,1753003.66%,0,97,1/0/00,Corporate Auto,Four-Door Car,469.229028
file2.csv,JZ81608,Oregon,M,High School or Below,697871.98%,53808,88,1/0/00,Personal Auto,Four-Door Car,189.835063
file2.csv,EO40136,Arizona,F,College,291224.84%,93403,73,1/0/00,Personal Auto,Four-Door Car,295.224598
file2.csv,ZR40902,Oregon,F,Bachelor,420927.93%,26435,111,1/1/00,Corporate Auto,Four-Door Car,1012.249308
file2.csv,PO89542,Oregon,F,Bachelor,500980.89%,0,68,1/0/00,Personal Auto,Four-Door Car,326.4
file2.csv,FX57380,California,F,Bachelor,521751.33%,39854,66,1/0/00,Personal Auto,Two-Door Car,261.930545
file2.csv,NM22175,Oregon,M,College,1149033.62%,0,161,1/0/00,Personal Auto,SUV,1052.933035
file2.csv,BC97773,Nevada,F,Master,286454.40%,91368,71,1/0/00,Personal Auto,Four-Door Car,395.328407
file2.csv,MN34012,Arizona,M,Bachelor,840391.02%,0,115,1/0/00,Personal Auto,SUV,552
file2.csv,KY29506,California,F,College,2039596.88%,92850,104,1/1/00,Personal Auto,Four-Door Car,499.2
file2.csv,VU84949,Washington,F,Bachelor,529263.25%,0,70,1/0/00,Personal Auto,Two-Door Car,336
file2.csv,HC20975,Arizona,M,Bachelor,1672777.19%,30915,72,1/2/00,Personal Auto,Four-Door Car,345.6
file2.csv,IF87079,Arizona,F,Master,580112.83%,48927,72,1/0/00,Personal Auto,Four-Door Car,139.354893
file2.csv,EP18940,Oregon,F,Bachelor,947297.38%,0,86,1/0/00,Personal Auto,Four-Door Car,412.8
file2.csv,SB44003,Arizona,F,College,1048491.54%,61108,89,1/0/00,Personal Auto,Four-Door Car,49.451117
file2.csv,MK15785,Nevada,M,Master,438731.09%,48015,110,1/0/00,Corporate Auto,Sports Car,528
file2.csv,VP89545,Arizona,M,College,452288.35%,0,61,1/0/00,Personal Auto,Four-Door Car,292.8
file2.csv,HJ58678,Nevada,F,College,541815.21%,57587,68,1/0/00,Personal Auto,Four-Door Car,257.090387
file2.csv,MW80236,Washington,M,Master,,0,70,1/0/00,Personal Auto,Four-Door Car,336
file2.csv,IA52178,Arizona,F,College,1578529.69%,81119,196,1/0/00,Corporate Auto,SUV,940.8
file2.csv,WC42895,California,F,Bachelor,2211039.80%,65724,70,1/0/00,Personal Auto,Four-Door Car,14.518312
file2.csv,JP41935,Washington,M,High School or Below,1359619.97%,20128,70,1/2/00,Personal Auto,Four-Door Car,336
file2.csv,YM77369,Oregon,M,High School or Below,475612.62%,56146,119,1/0/00,Corporate Auto,Four-Door Car,401.785805
file2.csv,WV15213,California,M,Bachelor,244705.31%,84658,62,1/0/00,Personal Auto,Four-Door Car,44.780402
file2.csv,GX37592,Nevada,F,College,567592.33%,33257,72,1/1/00,Personal Auto,Four-Door Car,345.6
file2.csv,VM34210,Washington,F,College,739903.21%,0,101,1/0/00,Personal Auto,SUV,337.617149
file2.csv,YJ59924,Oregon,M,College,730843.39%,31115,92,1/0/00,Personal Auto,Four-Door Car,441.6
file2.csv,OO35641,Oregon,F,College,3287174.78%,78487,117,1/0/00,Personal Auto,SUV,448.255019
file2.csv,EU54076,Oregon,M,Bachelor,522892.01%,92472,65,1/0/00,Corporate Auto,Four-Door Car,240.221415
file2.csv,QH56750,Arizona,M,High School or Below,2070086.45%,0,64,1/0/00,Personal Auto,Four-Door Car,460.8
file2.csv,PQ27923,Washington,M,Master,633303.08%,71737,79,1/0/00,Personal Auto,Two-Door Car,338.79562
file2.csv,ES16126,California,M,College,433038.60%,60475,107,1/0/00,Personal Auto,Four-Door Car,513.6
file2.csv,PG42834,Arizona,F,Bachelor,629273.54%,26577,79,1/0/00,Personal Auto,Four-Door Car,73.719521
file2.csv,OY44814,Arizona,M,High School or Below,491788.96%,0,71,1/0/00,Personal Auto,Two-Door Car,511.2
file2.csv,JI97190,California,M,High School or Below,516581.00%,43461,64,1/0/00,Personal Auto,Two-Door Car,307.2
file2.csv,ZK61113,Oregon,M,High School or Below,629159.00%,0,94,1/0/00,Personal Auto,Two-Door Car,676.8
file2.csv,MU88116,Oregon,F,Master,458267.42%,69085,113,1/0/00,Corporate Auto,Sports Car,472.271907
file2.csv,TP61305,California,M,High School or Below,606244.16%,0,84,1/0/00,Personal Auto,Four-Door Car,604.8
file2.csv,ZY20779,Washington,M,High School or Below,497907.99%,0,71,1/0/00,Personal Auto,Two-Door Car,340.8
file2.csv,KP65334,California,F,College,583056.14%,0,77,1/0/00,Corporate Auto,Four-Door Car,783.431945
file2.csv,OH15677,California,M,High School or Below,374257.91%,0,110,1/1/00,Personal Auto,Sports Car,1272.546918
file2.csv,HB53755,Oregon,F,High School or Below,384959.67%,0,106,1/0/00,Personal Auto,Sports Car,763.2
file2.csv,UF77079,Arizona,F,High School or Below,1526581.49%,58361,95,1/0/00,Personal Auto,Four-Door Car,43.599861
file2.csv,TD20252,Arizona,M,College,531780.72%,74092,67,1/0/00,Personal Auto,Four-Door Car,321.6
file2.csv,TH68362,California,F,College,237480.92%,0,64,1/0/00,Corporate Auto,Four-Door Car,380.822087
file2.csv,TO34442,Washington,M,College,553286.33%,59768,71,1/1/00,Personal Auto,Four-Door Car,340.8
file2.csv,MP96373,Washington,M,Master,571978.57%,54585,7575,1/1/00,Personal Auto,Two-Door Car,340.8
file2.csv,CV72453,Oregon,F,High School or Below,451220.44%,0,125,1/0/00,Corporate Auto,SUV,900
file2.csv,OY92520,California,F,Bachelor,726480.39%,12075,94,1/0/00,Personal Auto,Four-Door Car,451.2
file2.csv,UY95530,California,M,College,865886.38%,62464,109,1/0/00,Personal Auto,Sports Car,400.181882
file2.csv,FB84235,Oregon,M,College,549894.07%,22520,73,1/0/00,Personal Auto,Four-Door Car,350.4
file2.csv,MJ14480,Arizona,F,High School or Below,559938.29%,35012,72,1/0/00,Personal Auto,Four-Door Car,345.6
file2.csv,KW81128,Arizona,F,College,1522819.87%,95140,126,1/0/00,Personal Auto,Sports Car,45.049185
file2.csv,DQ98402,Nevada,F,High School or Below,364483.36%,82477,90,1/0/00,Corporate Auto,Two-Door Car,432
file2.csv,WN53966,California,M,Master,369344.08%,85871,92,1/1/00,Personal Auto,Four-Door Car,112.633539
file2.csv,QK69627,Washington,F,High School or Below,938816.29%,75264,78,1/0/00,Personal Auto,Four-Door Car,343.340301
file2.csv,QC55306,Washington,M,High School or Below,3116269.33%,83170,97,1/0/00,Personal Auto,Four-Door Car,344.118069
file2.csv,WV79842,California,M,High School or Below,928373.78%,24314,235,1/0/00,Personal Auto,Luxury SUV,1128
file2.csv,DF40318,Oregon,M,Master,255122.67%,79751,63,1/0/00,Corporate Auto,Two-Door Car,392.235698
file2.csv,TN90661,Nevada,M,High School or Below,581191.81%,83318,72,1/0/00,Corporate Auto,Four-Door Car,345.6
file2.csv,ZU88029,Oregon,F,Master,406467.06%,26161,109,1/0/00,Personal Auto,Sports Car,594.444586
file2.csv,TQ88221,California,F,Bachelor,284144.31%,30473,72,1/0/00,Corporate Auto,Four-Door Car,450.080101
file2.csv,KH34667,Nevada,M,College,683213.39%,50472,87,1/0/00,Corporate Auto,Four-Door Car,281.163705
file2.csv,HW54198,Nevada,M,Master,520197.14%,94186,64,1/0/00,Personal Auto,Four-Door Car,135.340489
file2.csv,GZ79662,Arizona,M,High School or Below,548458.82%,47611,69,1/0/00,Corporate Auto,Four-Door Car,593.654484
file2.csv,YA11342,California,M,High School or Below,767268.14%,0,103,1/0/00,Personal Auto,Four-Door Car,518.720216
file2.csv,ZW18871,Oregon,M,High School or Below,827248.54%,91245,69,1/0/00,Corporate Auto,Four-Door Car,19.251693
file2.csv,QZ17137,Arizona,F,High School or Below,333067.28%,45944,83,1/0/00,Personal Auto,Two-Door Car,182.948495
file2.csv,UV53712,California,F,College,556245.64%,59649,69,1/1/00,Personal Auto,Four-Door Car,167.738267
file2.csv,SJ43436,Oregon,F,Bachelor,245273.86%,52785,61,1/0/00,Corporate Auto,Two-Door Car,45.721456
file2.csv,VW46878,Oregon,F,High School or Below,792028.29%,59648,66,1/0/00,Personal Auto,Four-Door Car,316.8
file2.csv,TW91179,Oregon,F,College,386148.63%,93272,95,1/0/00,Corporate Auto,Four-Door Car,281.110788
file2.csv,LG19551,Arizona,M,Bachelor,576478.42%,22134,72,1/0/00,Corporate Auto,Four-Door Car,445.879224
file2.csv,AI49712,Washington,F,High School or Below,259389.79%,0,72,1/0/00,Personal Auto,Four-Door Car,345.6
file2.csv,WN14473,Arizona,M,Master,288235.06%,87798,71,1/0/00,Personal Auto,Two-Door Car,204.448708
file2.csv,WH62198,California,M,Bachelor,221318.79%,0,63,1/0/00,Personal Auto,Four-Door Car,305.552429
file2.csv,SP85148,California,F,Master,942962.94%,43811,117,1/0/00,Personal Auto,Sports Car,571.136574
file2.csv,FB49203,California,F,College,623925.75%,0,91,1/0/00,Corporate Auto,Two-Door Car,655.2
file2.csv,FF94341,Nevada,F,Bachelor,766880.96%,92456,95,1/0/00,Special Auto,Four-Door Car,456
file2.csv,TS42594,California,F,High School or Below,1377097.62%,59207,116,1/0/00,Personal Auto,Four-Door Car,556.8
file2.csv,IL43607,California,F,High School or Below,274284.43%,64519,69,1/1/00,Corporate Auto,Four-Door Car,331.2
file2.csv,FL85008,Oregon,F,High School or Below,1346692.07%,11432,119,1/0/00,Personal Auto,SUV,571.2
file2.csv,AN47199,Nevada,F,College,885835.20%,0,80,1/0/00,Personal Auto,Two-Door Car,81.255741
file2.csv,SV28347,California,M,High School or Below,848533.00%,32607,111,1/1/00,Corporate Auto,SUV,532.8
file2.csv,IC78105,Arizona,F,High School or Below,774464.44%,26444,196,1/0/00,Personal Auto,Luxury Car,940.8
file2.csv,RB28630,Oregon,F,High School or Below,589490.74%,39381,74,1/1/00,Personal Auto,Four-Door Car,355.2
file2.csv,KA32645,Nevada,M,College,577068.41%,0,83,1/0/00,Personal Auto,Four-Door Car,946.345269
file2.csv,QD73891,Oregon,M,High School or Below,526111.75%,90217,66,1/1/00,Personal Auto,Four-Door Car,316.8
file2.csv,LM58949,Oregon,M,High School or Below,240353.95%,24248,70,1/3/00,Personal Auto,Four-Door Car,336
file2.csv,YG40323,Arizona,M,Bachelor,912460.00%,99368,113,1/0/00,Personal Auto,Four-Door Car,82.427785
file2.csv,EP82214,Arizona,F,High School or Below,2618080.53%,68189,82,1/1/00,Special Auto,Four-Door Car,343.121192
file2.csv,EO91797,Nevada,F,Master,1564125.86%,32370,130,1/0/00,Corporate Auto,SUV,487.736171
file2.csv,RU50098,Arizona,F,Master,257402.04%,34990,65,1/0/00,Personal Auto,Four-Door Car,42.689135
file2.csv,QW10541,California,F,High School or Below,531983.87%,25714,67,1/0/00,Personal Auto,Two-Door Car,321.6
file2.csv,SB50826,Oregon,M,College,749600.66%,61091,95,1/0/00,Personal Auto,Two-Door Car,409.868003
file2.csv,XX29952,Arizona,M,College,1217458.96%,88184,104,1/3/00,Personal Auto,Four-Door Car,240.176533
file2.csv,AT93647,California,F,College,260557.08%,60252,65,1/0/00,Personal Auto,Four-Door Car,182.436205
file2.csv,QP56563,Oregon,M,College,270720.85%,80985,67,1/0/00,Personal Auto,Four-Door Car,124.933587
file2.csv,UF88986,Washington,F,College,279490.75%,39783,72,1/0/00,Personal Auto,Two-Door Car,345.6
file2.csv,TY43440,California,M,High School or Below,881901.89%,99845,110,1/1/00,Personal Auto,SUV,528
file2.csv,NJ15094,Washington,F,Bachelor,534599.46%,0,72,1/0/00,Personal Auto,Four-Door Car,345.6
file2.csv,MM45334,Oregon,F,College,816951.40%,40803,71,1/3/00,Personal Auto,Four-Door Car,122.912377
file2.csv,KH93988,Oregon,F,College,770888.39%,71134,98,1/3/00,Personal Auto,Two-Door Car,196.37368
file2.csv,RY38931,Arizona,M,Bachelor,552821.28%,36088,72,1/0/00,Personal Auto,Four-Door Car,345.6
file2.csv,CV48634,Nevada,M,College,1212844.67%,29431,103,1/0/00,Personal Auto,SUV,237.896227
file2.csv,TN76120,Washington,M,Bachelor,552821.28%,36088,72,1/0/00,Personal Auto,Four-Door Car,345.6
file2.csv,ZS96174,Oregon,M,College,679684.48%,17937,65,1/0/00,Personal Auto,Two-Door Car,312
file2.csv,MI62456,Arizona,F,Bachelor,286731.22%,23376,78,1/0/00,Personal Auto,Four-Door Car,374.4
file2.csv,DD44177,California,F,Doctor,239557.00%,21986,63,1/0/00,Personal Auto,Two-Door Car,333.696228
file2.csv,NX31380,Arizona,F,Bachelor,709416.77%,23032,89,1/0/00,Corporate Auto,Four-Door Car,427.2
file2.csv,KQ43374,Oregon,F,College,412809.13%,32114,104,1/0/00,Corporate Auto,SUV,445.29049
file2.csv,XA54112,California,M,Bachelor,404693.61%,13330,117,1/0/00,Corporate Auto,SUV,561.6
file2.csv,QB14087,California,F,College,486928.28%,44934,61,1/0/00,Personal Auto,Four-Door Car,357.926979
file2.csv,FV42881,Oregon,F,College,290215.19%,96137,73,1/2/00,Corporate Auto,Two-Door Car,67.490616
file2.csv,AV76907,Oregon,F,College,428294.80%,40864,109,1/1/00,Personal Auto,SUV,166.937747
file2.csv,VM85555,California,F,College,775012.03%,22668,67,1/1/00,Personal Auto,Four-Door Car,33.718553
file2.csv,ZU88113,Oregon,M,College,662717.46%,90751,82,1/1/00,Personal Auto,Two-Door Car,315.826382
file2.csv,SZ75668,Oregon,M,College,747460.58%,44186,64,1/2/00,Personal Auto,Four-Door Car,295.04969
file2.csv,MZ65087,Oregon,M,College,556129.14%,92678,70,1/0/00,Personal Auto,Four-Door Car,34.689611
file2.csv,EL61402,Arizona,F,Bachelor,609846.21%,74257,76,1/0/00,Personal Auto,Four-Door Car,214.586742
file2.csv,CJ31839,California,M,Bachelor,285952.89%,99981,71,1/0/00,Special Auto,Four-Door Car,204.872273
file2.csv,XM11175,Arizona,M,College,599442.46%,0,91,1/0/00,Personal Auto,Four-Door Car,655.2
file2.csv,LF41085,Arizona,F,College,563524.95%,19591,74,1/0/00,Personal Auto,Two-Door Car,95.925021
file2.csv,MB19556,California,F,College,506720.83%,29095,127,1/0/00,Personal Auto,SUV,664.280864
file2.csv,HC74532,Oregon,F,Bachelor,226328.46%,0,62,1/0/00,Corporate Auto,Four-Door Car,389.750793
file2.csv,SB66770,Arizona,M,Master,1443567.37%,60880,119,1/0/00,Corporate Auto,Two-Door Car,109.906628
file2.csv,JI25066,Arizona,F,Bachelor,492839.71%,61785,61,1/0/00,Personal Auto,Two-Door Car,271.10697
file2.csv,PY98958,Oregon,M,Bachelor,1203662.05%,44428,104,1/0/00,Special Auto,SUV,499.2
file2.csv,RA65645,California,M,High School or Below,856476.82%,95697,107,1/0/00,Personal Auto,Sports Car,178.006524
file2.csv,FQ79356,California,F,Bachelor,236188.39%,18064,63,1/2/00,Personal Auto,Four-Door Car,182.964184
file2.csv,TM25808,California,M,High School or Below,556569.33%,74720,70,1/0/00,Personal Auto,Two-Door Car,200.812425
file2.csv,XO46388,California,F,Bachelor,514680.98%,22594,67,1/0/00,Personal Auto,Four-Door Car,321.6
file2.csv,LB81265,Arizona,F,Bachelor,293808.03%,40987,73,1/0/00,Personal Auto,Four-Door Car,329.013275
file2.csv,JR38787,Nevada,M,High School or Below,1443274.64%,24561,126,1/0/00,Personal Auto,SUV,853.473552
file2.csv,KZ22690,California,F,College,1302741.98%,76456,83,1/1/00,Personal Auto,Four-Door Car,42.693918
file2.csv,NY49598,California,M,College,245198.88%,65828,62,1/0/00,Personal Auto,Four-Door Car,297.6
file2.csv,KY39767,Oregon,F,College,466198.41%,0,68,1/1/00,Personal Auto,Four-Door Car,489.6
file2.csv,YU35386,Arizona,F,Bachelor,560001.02%,63621,70,1/0/00,Personal Auto,Four-Door Car,444.620265
file2.csv,TF82172,Arizona,M,College,401613.28%,10074,107,1/0/00,Corporate Auto,SUV,108.995934
file2.csv,ER40041,Oregon,F,College,2219580.30%,78965,183,1/0/00,Personal Auto,Luxury Car,145.587985
file2.csv,MS39869,Nevada,F,College,734335.37%,0,68,1/0/00,Personal Auto,Four-Door Car,479.028818
file2.csv,PV77906,Arizona,M,Bachelor,480451.43%,23604,64,1/0/00,Corporate Auto,Two-Door Car,460.8
file2.csv,QF21045,Oregon,F,College,273553.89%,99205,68,1/0/00,Personal Auto,Two-Door Car,323.246017
file2.csv,HF65914,Arizona,M,College,694097.28%,0,92,1/0/00,Personal Auto,Two-Door Car,441.6
file2.csv,AJ58038,California,F,Bachelor,239621.93%,0,66,1/2/00,Corporate Auto,Four-Door Car,433.160284
file2.csv,ZR88383,Nevada,F,College,538089.86%,55350,67,1/0/00,Personal Auto,Four-Door Car,321.6
file2.csv,OT49339,Oregon,M,College,843281.57%,21052,111,1/0/00,Corporate Auto,SUV,453.578343
file2.csv,FI74985,Oregon,F,High School or Below,755650.75%,0,69,1/0/00,Personal Auto,Four-Door Car,496.8
file2.csv,JW15301,Arizona,M,High School or Below,778743.17%,24664,69,1/0/00,Corporate Auto,Four-Door Car,496.8
file2.csv,PY20159,Nevada,M,College,478781.29%,45225,124,1/0/00,Corporate Auto,Sports Car,209.176923
file2.csv,NC42524,California,M,College,970764.76%,30430,86,1/0/00,Special Auto,Four-Door Car,425.662574
file2.csv,ZG19911,California,F,Bachelor,255222.62%,35149,64,1/0/00,Personal Auto,Two-Door Car,120.477298
file2.csv,DI89983,California,M,Bachelor,522342.93%,16513,71,1/0/00,Personal Auto,Four-Door Car,340.8
file2.csv,IG56214,Nevada,M,High School or Below,501044.93%,10892,66,1/0/00,Personal Auto,Four-Door Car,316.8
file2.csv,CA86085,Washington,M,High School or Below,560831.63%,67176,72,1/0/00,Personal Auto,Four-Door Car,345.6
file2.csv,UO95739,Oregon,M,College,445793.63%,54704,113,1/0/00,Personal Auto,SUV,468.176056
file2.csv,SB64873,Oregon,M,Doctor,820078.73%,25381,71,1/0/00,Personal Auto,Four-Door Car,340.8
file2.csv,TE82896,Oregon,F,High School or Below,274608.01%,0,74,1/0/00,Personal Auto,Four-Door Car,355.2
file2.csv,VY64199,Oregon,F,Bachelor,1021577.92%,18150,67,1/0/00,Corporate Auto,Four-Door Car,220.304649
file2.csv,IE82679,California,M,Bachelor,245357.08%,29735,69,1/0/00,Personal Auto,Four-Door Car,331.2
file2.csv,SL70257,Nevada,F,College,587295.88%,77156,73,1/0/00,Personal Auto,Four-Door Car,445.817914
file2.csv,XJ85947,Oregon,F,College,311892.79%,88782,78,1/0/00,Personal Auto,Four-Door Car,357.757645
file2.csv,EF84269,California,F,College,556865.65%,51489,139,1/0/00,Personal Auto,SUV,236.739322
file2.csv,NY91328,California,F,Bachelor,902971.47%,16972,125,1/0/00,Personal Auto,SUV,600
file2.csv,AT49447,California,M,Bachelor,759182.72%,99359,95,1/0/00,Personal Auto,Two-Door Car,233.265397
file2.csv,BM70908,Arizona,M,College,225531.29%,58289,62,1/4/00,Personal Auto,Two-Door Car,297.6
file2.csv,GM63998,Oregon,F,Doctor,3261369.04%,45173,268,1/0/00,Personal Auto,Luxury Car,1286.4
file2.csv,AR61426,California,F,Bachelor,944564.95%,93246,78,1/0/00,Personal Auto,Two-Door Car,41.628869
file2.csv,CB62406,Arizona,M,High School or Below,680359.68%,43758,171,1/0/00,Corporate Auto,SUV,1129.929433
file2.csv,WH82416,Oregon,M,Bachelor,976621.71%,75651,81,1/0/00,Personal Auto,Four-Door Car,375.11129
file2.csv,UI53874,Arizona,F,Doctor,729484.61%,0,67,1/0/00,Personal Auto,Four-Door Car,321.6
file2.csv,LM44949,Oregon,F,Doctor,568251.53%,36938,70,1/0/00,Special Auto,Four-Door Car,244.801119
file2.csv,JR59597,California,M,Bachelor,633294.18%,50843,82,1/0/00,Personal Auto,Two-Door Car,393.6
file2.csv,ZS22428,California,F,Bachelor,491657.70%,21907,62,1/0/00,Personal Auto,Four-Door Car,2.96438
file2.csv,AZ34845,California,F,Bachelor,479824.09%,77846,119,1/0/00,Personal Auto,Sports Car,342.471939
file2.csv,XZ34917,Washington,M,Bachelor,564380.24%,41043,72,1/0/00,Personal Auto,Four-Door Car,345.6
file2.csv,QU20310,Arizona,F,High School or Below,924746.44%,97030,76,1/0/00,Corporate Auto,Four-Door Car,416.637499
file2.csv,NQ42020,Oregon,M,High School or Below,732292.89%,80864,182,1/0/00,Personal Auto,Luxury SUV,618.210272
file2.csv,ZF40143,Nevada,F,College,827590.01%,48197,106,1/0/00,Personal Auto,Four-Door Car,508.8
file2.csv,GU65780,California,M,Doctor,563540.37%,70837,73,1/4/00,Personal Auto,Four-Door Car,362.743231
file2.csv,KY32675,Arizona,M,High School or Below,1497028.51%,85297,93,1/0/00,Special Auto,Two-Door Car,620.011594
file2.csv,ZX35838,Oregon,F,Master,933633.69%,70177,115,1/0/00,Personal Auto,Four-Door Car,225.517666
file2.csv,LU42720,Nevada,M,College,4835696.08%,52499,138,1/0/00,Personal Auto,SUV,1171.537594
file2.csv,FB25242,Oregon,M,College,568691.53%,63143,71,1/0/00,Corporate Auto,Four-Door Car,340.8
file2.csv,RW51650,Oregon,M,Bachelor,862283.54%,97361,73,1/0/00,Personal Auto,Four-Door Car,350.4
file2.csv,XX94684,Nevada,M,High School or Below,507967.48%,50052,130,1/0/00,Personal Auto,Sports Car,624
file2.csv,AH99727,Arizona,F,Bachelor,562331.45%,11612,71,1/0/00,Personal Auto,Four-Door Car,340.8
file2.csv,NZ85858,Arizona,F,High School or Below,527001.36%,78115,65,1/0/00,Personal Auto,Four-Door Car,255.454322
file2.csv,JU19953,California,F,Master,862117.22%,81947,71,1/0/00,Personal Auto,Two-Door Car,203.993499
file2.csv,LC33025,Oregon,M,College,791833.49%,44698,211,1/4/00,Personal Auto,Luxury Car,1012.8
file2.csv,BV86143,California,F,High School or Below,2103401.82%,26876,66,1/0/00,Personal Auto,Four-Door Car,219.209762
file2.csv,AY88788,Oregon,F,College,1541768.22%,69841,192,1/0/00,Personal Auto,Luxury SUV,878.812468
file2.csv,OJ33945,Oregon,F,High School or Below,869263.68%,97768,72,1/0/00,Personal Auto,Two-Door Car,151.843731
file2.csv,LO84523,Oregon,M,High School or Below,650314.39%,0,187,1/0/00,Personal Auto,Luxury Car,1588.682955
file2.csv,HZ25580,Washington,F,High School or Below,239619.24%,39062,61,1/0/00,Corporate Auto,Two-Door Car,346.991025
